Y ,X1 ,X2 ,X3 ,
224 ,8 ,7 ,4 ,
288 ,9 ,4 ,8 ,
504 ,9 ,7 ,8 ,
96 ,6 ,2 ,8 ,
126 ,7 ,3 ,6 ,
480 ,10 ,6 ,8 ,
40 ,5 ,1 ,8 ,
28 ,7 ,2 ,2 ,
72 ,9 ,1 ,8 ,
108 ,6 ,9 ,2 ,
128 ,8 ,4 ,4 ,
225 ,9 ,5 ,5 ,
36 ,9 ,4 ,1 ,
6 ,3 ,2 ,1 ,
30 ,3 ,5 ,2 ,
400 ,10 ,10 ,4 ,
360 ,5 ,8 ,9 ,
48 ,3 ,4 ,4 ,
108 ,9 ,4 ,3 ,
240 ,6 ,5 ,8 ,
14 ,2 ,7 ,1 ,
360 ,6 ,6 ,10 ,
450 ,9 ,5 ,10 ,
144 ,2 ,9 ,8 ,
243 ,9 ,3 ,9 ,
9 ,9 ,1 ,1 ,
720 ,9 ,8 ,10 ,
324 ,6 ,9 ,6 ,
189 ,7 ,3 ,9 ,
180 ,9 ,4 ,5 ,
42 ,6 ,1 ,7 ,
105 ,5 ,3 ,7 ,
180 ,6 ,3 ,10 ,
400 ,10 ,4 ,10 ,
48 ,2 ,3 ,8 ,
90 ,3 ,10 ,3 ,
360 ,4 ,10 ,9 ,
280 ,5 ,7 ,8 ,
6 ,1 ,6 ,1 ,
35 ,1 ,7 ,5 ,
12 ,4 ,1 ,3 ,
800 ,10 ,8 ,10 ,
24 ,2 ,2 ,6 ,
100 ,2 ,5 ,10 ,
30 ,10 ,1 ,3 ,
243 ,9 ,9 ,3 ,
160 ,8 ,10 ,2 ,
120 ,3 ,10 ,4 ,
108 ,4 ,9 ,3 ,
4 ,1 ,2 ,2 ,
400 ,5 ,8 ,10 ,
160 ,4 ,5 ,8 ,
300 ,3 ,10 ,10 ,
240 ,4 ,6 ,10 ,
35 ,5 ,7 ,1 ,
35 ,7 ,5 ,1 ,
42 ,3 ,2 ,7 ,
180 ,4 ,9 ,5 ,
32 ,4 ,1 ,8 ,
224 ,4 ,7 ,8 ,
35 ,1 ,5 ,7 ,
16 ,2 ,4 ,2 ,
315 ,5 ,9 ,7 ,
60 ,10 ,3 ,2 ,
448 ,7 ,8 ,8 ,
6 ,1 ,1 ,6 ,
64 ,4 ,8 ,2 ,
10 ,1 ,2 ,5 ,
108 ,4 ,9 ,3 ,
810 ,9 ,10 ,9 ,
90 ,10 ,1 ,9 ,
210 ,10 ,7 ,3 ,
45 ,1 ,9 ,5 ,
160 ,8 ,4 ,5 ,
96 ,2 ,6 ,8 ,
560 ,8 ,7 ,10 ,
360 ,9 ,5 ,8 ,
18 ,1 ,6 ,3 ,
24 ,4 ,3 ,2 ,
180 ,9 ,5 ,4 ,
320 ,4 ,8 ,10 ,
60 ,4 ,5 ,3 ,
120 ,10 ,6 ,2 ,
360 ,10 ,6 ,6 ,
75 ,5 ,3 ,5 ,
70 ,2 ,5 ,7 ,
160 ,5 ,8 ,4 ,
560 ,7 ,10 ,8 ,
270 ,10 ,9 ,3 ,
432 ,6 ,9 ,8 ,
96 ,8 ,6 ,2 ,
16 ,4 ,1 ,4 ,
175 ,7 ,5 ,5 ,
70 ,2 ,7 ,5 ,
90 ,5 ,6 ,3 ,
96 ,4 ,4 ,6 ,
216 ,9 ,3 ,8 ,
360 ,6 ,10 ,6 ,
64 ,4 ,4 ,4 ,
32 ,1 ,4 ,8 ,
200 ,5 ,8 ,5 ,
4 ,1 ,1 ,4 ,
450 ,9 ,5 ,10 ,
16 ,4 ,2 ,2 ,
450 ,5 ,9 ,10 ,
54 ,9 ,3 ,2 ,
30 ,5 ,2 ,3 ,
48 ,4 ,6 ,2 ,
6 ,6 ,1 ,1 ,
540 ,10 ,9 ,6 ,
432 ,8 ,6 ,9 ,
30 ,1 ,5 ,6 ,
60 ,3 ,2 ,10 ,
294 ,7 ,6 ,7 ,
12 ,2 ,6 ,1 ,
252 ,7 ,9 ,4 ,
120 ,4 ,5 ,6 ,
90 ,9 ,1 ,10 ,
45 ,5 ,9 ,1 ,
2 ,1 ,1 ,2 ,
336 ,8 ,6 ,7 ,
72 ,9 ,2 ,4 ,
392 ,8 ,7 ,7 ,
160 ,4 ,8 ,5 ,
336 ,8 ,7 ,6 ,
64 ,4 ,8 ,2 ,
126 ,3 ,7 ,6 ,
32 ,1 ,4 ,8 ,
160 ,4 ,5 ,8 ,
800 ,10 ,8 ,10 ,
486 ,6 ,9 ,9 ,
24 ,4 ,2 ,3 ,
30 ,5 ,2 ,3 ,
100 ,2 ,10 ,5 ,
480 ,10 ,8 ,6 ,
64 ,4 ,4 ,4 ,
14 ,2 ,7 ,1 ,
16 ,8 ,1 ,2 ,
3 ,1 ,3 ,1 ,
60 ,1 ,6 ,10 ,
432 ,8 ,6 ,9 ,
192 ,6 ,8 ,4 ,
160 ,4 ,8 ,5 ,
40 ,4 ,5 ,2 ,
6 ,1 ,3 ,2 ,
225 ,9 ,5 ,5 ,
360 ,5 ,8 ,9 ,
20 ,2 ,5 ,2 ,
54 ,9 ,3 ,2 ,
108 ,6 ,2 ,9 ,
50 ,1 ,5 ,10 ,
108 ,6 ,3 ,6 ,
15 ,5 ,1 ,3 ,
216 ,6 ,4 ,9 ,
160 ,4 ,10 ,4 ,
40 ,1 ,5 ,8 ,
630 ,7 ,9 ,10 ,
108 ,3 ,6 ,6 ,
54 ,6 ,3 ,3 ,
60 ,1 ,6 ,10 ,
70 ,1 ,10 ,7 ,
96 ,2 ,8 ,6 ,
400 ,8 ,5 ,10 ,
210 ,6 ,7 ,5 ,
72 ,6 ,3 ,4 ,
108 ,4 ,3 ,9 ,
504 ,8 ,9 ,7 ,
24 ,3 ,2 ,4 ,
5 ,1 ,1 ,5 ,
147 ,7 ,7 ,3 ,
30 ,1 ,6 ,5 ,
378 ,7 ,9 ,6 ,
54 ,9 ,3 ,2 ,
49 ,7 ,7 ,1 ,
60 ,10 ,1 ,6 ,
378 ,6 ,9 ,7 ,
900 ,10 ,9 ,10 ,
12 ,2 ,6 ,1 ,
540 ,9 ,10 ,6 ,
8 ,1 ,4 ,2 ,
160 ,5 ,8 ,4 ,
112 ,7 ,2 ,8 ,
84 ,7 ,4 ,3 ,
10 ,1 ,1 ,10 ,
150 ,5 ,10 ,3 ,
10 ,1 ,1 ,10 ,
90 ,6 ,5 ,3 ,
90 ,9 ,10 ,1 ,
480 ,10 ,8 ,6 ,
63 ,3 ,7 ,3 ,
1 ,1 ,1 ,1 ,
90 ,10 ,1 ,9 ,
64 ,4 ,4 ,4 ,
135 ,5 ,9 ,3 ,
80 ,2 ,10 ,4 ,
18 ,6 ,1 ,3 ,
240 ,5 ,6 ,8 ,
280 ,10 ,7 ,4 ,
16 ,1 ,4 ,4 ,
84 ,2 ,7 ,6 ,
336 ,7 ,6 ,8 ,
200 ,5 ,8 ,5 ,
320 ,5 ,8 ,8 ,
70 ,2 ,5 ,7 ,
24 ,2 ,3 ,4 ,
324 ,9 ,9 ,4 ,
180 ,2 ,10 ,9 ,
360 ,5 ,9 ,8 ,
32 ,2 ,4 ,4 ,
240 ,10 ,3 ,8 ,
42 ,6 ,7 ,1 ,
16 ,2 ,8 ,1 ,
30 ,3 ,2 ,5 ,
120 ,10 ,2 ,6 ,
560 ,10 ,7 ,8 ,
350 ,7 ,5 ,10 ,
60 ,2 ,10 ,3 ,
18 ,2 ,9 ,1 ,
84 ,2 ,7 ,6 ,
210 ,6 ,7 ,5 ,
280 ,7 ,5 ,8 ,
100 ,10 ,5 ,2 ,
140 ,4 ,5 ,7 ,
48 ,1 ,6 ,8 ,
640 ,8 ,10 ,8 ,
432 ,6 ,8 ,9 ,
400 ,5 ,8 ,10 ,
18 ,2 ,9 ,1 ,
126 ,9 ,2 ,7 ,
540 ,6 ,9 ,10 ,
24 ,1 ,4 ,6 ,
27 ,9 ,1 ,3 ,
540 ,9 ,6 ,10 ,
48 ,2 ,3 ,8 ,
96 ,3 ,4 ,8 ,
21 ,1 ,3 ,7 ,
24 ,3 ,1 ,8 ,
90 ,5 ,3 ,6 ,
420 ,6 ,7 ,10 ,
70 ,10 ,1 ,7 ,
216 ,9 ,4 ,6 ,
256 ,4 ,8 ,8 ,
8 ,8 ,1 ,1 ,
18 ,9 ,1 ,2 ,
336 ,8 ,7 ,6 ,
450 ,5 ,9 ,10 ,
144 ,8 ,6 ,3 ,
200 ,5 ,5 ,8 ,
210 ,5 ,6 ,7 ,
360 ,9 ,4 ,10 ,
16 ,1 ,4 ,4 ,
160 ,4 ,5 ,8 ,
180 ,5 ,4 ,9 ,
50 ,1 ,5 ,10 ,
350 ,5 ,7 ,10 ,
120 ,3 ,4 ,10 ,
240 ,8 ,3 ,10 ,
56 ,4 ,2 ,7 ,
32 ,4 ,4 ,2 ,
700 ,10 ,7 ,10 ,
20 ,2 ,10 ,1 ,
486 ,9 ,9 ,6 ,
192 ,8 ,4 ,6 ,
90 ,2 ,9 ,5 ,
90 ,9 ,1 ,10 ,
405 ,9 ,9 ,5 ,
90 ,5 ,2 ,9 ,
81 ,9 ,1 ,9 ,
504 ,8 ,7 ,9 ,
560 ,7 ,10 ,8 ,
100 ,5 ,4 ,5 ,
288 ,8 ,6 ,6 ,
480 ,10 ,8 ,6 ,
108 ,9 ,4 ,3 ,
640 ,10 ,8 ,8 ,
280 ,7 ,8 ,5 ,
12 ,1 ,2 ,6 ,
560 ,7 ,10 ,8 ,
56 ,1 ,7 ,8 ,
15 ,5 ,3 ,1 ,
6 ,1 ,6 ,1 ,
384 ,6 ,8 ,8 ,
108 ,6 ,9 ,2 ,
16 ,2 ,2 ,4 ,
48 ,8 ,6 ,1 ,
160 ,5 ,4 ,8 ,
125 ,5 ,5 ,5 ,
24 ,2 ,4 ,3 ,
40 ,4 ,5 ,2 ,
180 ,10 ,2 ,9 ,
288 ,6 ,6 ,8 ,
360 ,5 ,9 ,8 ,
35 ,5 ,7 ,1 ,
8 ,8 ,1 ,1 ,
80 ,4 ,10 ,2 ,
567 ,7 ,9 ,9 ,
96 ,4 ,8 ,3 ,
25 ,1 ,5 ,5 ,
24 ,3 ,4 ,2 ,
162 ,6 ,3 ,9 ,
630 ,7 ,10 ,9 ,
180 ,6 ,5 ,6 ,
360 ,10 ,9 ,4 ,
54 ,3 ,6 ,3 ,
24 ,4 ,2 ,3 ,
540 ,6 ,9 ,10 ,
60 ,10 ,6 ,1 ,
108 ,3 ,9 ,4 ,
64 ,4 ,4 ,4 ,
160 ,5 ,8 ,4 ,
40 ,1 ,8 ,5 ,
56 ,8 ,7 ,1 ,
8 ,1 ,1 ,8 ,
360 ,4 ,10 ,9 ,
20 ,10 ,2 ,1 ,
72 ,6 ,6 ,2 ,
200 ,4 ,10 ,5 ,
28 ,1 ,4 ,7 ,
12 ,3 ,4 ,1 ,
144 ,8 ,9 ,2 ,
90 ,2 ,5 ,9 ,
120 ,4 ,10 ,3 ,
108 ,9 ,2 ,6 ,
75 ,5 ,5 ,3 ,
120 ,3 ,5 ,8 ,
70 ,2 ,7 ,5 ,
48 ,3 ,4 ,4 ,
540 ,9 ,10 ,6 ,
90 ,9 ,2 ,5 ,
24 ,6 ,4 ,1 ,
8 ,4 ,1 ,2 ,
630 ,10 ,9 ,7 ,
360 ,8 ,5 ,9 ,
32 ,4 ,1 ,8 ,
288 ,4 ,8 ,9 ,
10 ,5 ,1 ,2 ,
100 ,5 ,4 ,5 ,
160 ,10 ,4 ,4 ,
150 ,5 ,5 ,6 ,
12 ,4 ,3 ,1 ,
100 ,4 ,5 ,5 ,
24 ,8 ,1 ,3 ,
216 ,9 ,3 ,8 ,
25 ,5 ,1 ,5 ,
135 ,9 ,3 ,5 ,
72 ,1 ,8 ,9 ,
270 ,3 ,10 ,9 ,
12 ,6 ,1 ,2 ,
180 ,6 ,10 ,3 ,
150 ,5 ,6 ,5 ,
378 ,9 ,6 ,7 ,
240 ,5 ,6 ,8 ,
84 ,6 ,7 ,2 ,
252 ,6 ,7 ,6 ,
210 ,7 ,3 ,10 ,
56 ,7 ,4 ,2 ,
360 ,8 ,5 ,9 ,
126 ,2 ,7 ,9 ,
324 ,4 ,9 ,9 ,
90 ,1 ,9 ,10 ,
16 ,4 ,2 ,2 ,
180 ,2 ,9 ,10 ,
350 ,10 ,7 ,5 ,
560 ,10 ,7 ,8 ,
24 ,4 ,3 ,2 ,
300 ,6 ,10 ,5 ,
35 ,7 ,1 ,5 ,
24 ,4 ,2 ,3 ,
90 ,3 ,10 ,3 ,
40 ,2 ,10 ,2 ,
3 ,3 ,1 ,1 ,
20 ,2 ,2 ,5 ,
405 ,9 ,9 ,5 ,
36 ,2 ,9 ,2 ,
49 ,7 ,7 ,1 ,
448 ,7 ,8 ,8 ,
108 ,6 ,3 ,6 ,
126 ,9 ,7 ,2 ,
6 ,1 ,1 ,6 ,
216 ,9 ,8 ,3 ,
81 ,9 ,9 ,1 ,
98 ,2 ,7 ,7 ,
72 ,6 ,4 ,3 ,
108 ,9 ,3 ,4 ,
500 ,10 ,10 ,5 ,
245 ,7 ,7 ,5 ,
30 ,5 ,3 ,2 ,
560 ,10 ,8 ,7 ,
180 ,5 ,6 ,6 ,
240 ,10 ,6 ,4 ,
300 ,10 ,5 ,6 ,
28 ,4 ,1 ,7 ,
84 ,4 ,3 ,7 ,
40 ,10 ,2 ,2 ,
28 ,7 ,2 ,2 ,
160 ,8 ,4 ,5 ,
36 ,4 ,9 ,1 ,
24 ,2 ,3 ,4 ,
80 ,4 ,4 ,5 ,
567 ,9 ,7 ,9 ,
21 ,7 ,3 ,1 ,
540 ,6 ,10 ,9 ,
378 ,9 ,6 ,7 ,
108 ,4 ,9 ,3 ,
720 ,9 ,10 ,8 ,
10 ,5 ,1 ,2 ,
540 ,6 ,9 ,10 ,
360 ,5 ,8 ,9 ,
32 ,8 ,2 ,2 ,
64 ,8 ,2 ,4 ,
30 ,5 ,6 ,1 ,
25 ,1 ,5 ,5 ,
378 ,7 ,6 ,9 ,
24 ,1 ,6 ,4 ,
60 ,6 ,10 ,1 ,
120 ,6 ,5 ,4 ,
72 ,2 ,9 ,4 ,
36 ,2 ,2 ,9 ,
108 ,6 ,6 ,3 ,
350 ,10 ,7 ,5 ,
72 ,4 ,9 ,2 ,
640 ,10 ,8 ,8 ,
315 ,9 ,5 ,7 ,
500 ,5 ,10 ,10 ,
36 ,6 ,2 ,3 ,
54 ,1 ,6 ,9 ,
4 ,1 ,2 ,2 ,
20 ,5 ,2 ,2 ,
8 ,1 ,8 ,1 ,
36 ,2 ,3 ,6 ,
21 ,1 ,3 ,7 ,
630 ,7 ,10 ,9 ,
12 ,2 ,3 ,2 ,
84 ,7 ,4 ,3 ,
48 ,2 ,8 ,3 ,
135 ,5 ,3 ,9 ,
360 ,9 ,8 ,5 ,
18 ,2 ,1 ,9 ,
120 ,10 ,2 ,6 ,
16 ,1 ,2 ,8 ,
200 ,10 ,2 ,10 ,
384 ,6 ,8 ,8 ,
120 ,8 ,5 ,3 ,
8 ,2 ,1 ,4 ,
28 ,7 ,2 ,2 ,
100 ,10 ,5 ,2 ,
144 ,4 ,9 ,4 ,
32 ,4 ,2 ,4 ,
100 ,10 ,1 ,10 ,
144 ,9 ,4 ,4 ,
378 ,6 ,9 ,7 ,
14 ,1 ,2 ,7 ,
36 ,9 ,2 ,2 ,
80 ,8 ,1 ,10 ,
384 ,8 ,8 ,6 ,
100 ,10 ,1 ,10 ,
192 ,4 ,6 ,8 ,
315 ,5 ,7 ,9 ,
189 ,3 ,9 ,7 ,
20 ,1 ,10 ,2 ,
320 ,10 ,8 ,4 ,
128 ,8 ,2 ,8 ,
48 ,4 ,3 ,4 ,
12 ,3 ,1 ,4 ,
216 ,9 ,6 ,4 ,
160 ,8 ,5 ,4 ,
20 ,2 ,2 ,5 ,
240 ,5 ,6 ,8 ,
50 ,2 ,5 ,5 ,
288 ,8 ,9 ,4 ,
324 ,6 ,9 ,6 ,
36 ,2 ,2 ,9 ,
150 ,5 ,6 ,5 ,
560 ,10 ,7 ,8 ,
80 ,2 ,5 ,8 ,
294 ,6 ,7 ,7 ,
180 ,6 ,3 ,10 ,
27 ,3 ,1 ,9 ,
126 ,7 ,9 ,2 ,
135 ,9 ,3 ,5 ,
144 ,9 ,2 ,8 ,
200 ,10 ,10 ,2 ,
20 ,1 ,10 ,2 ,
420 ,6 ,7 ,10 ,
378 ,6 ,7 ,9 ,
336 ,7 ,8 ,6 ,
576 ,9 ,8 ,8 ,
144 ,8 ,6 ,3 ,
36 ,9 ,2 ,2 ,
54 ,6 ,3 ,3 ,
288 ,4 ,9 ,8 ,
126 ,9 ,7 ,2 ,
25 ,5 ,5 ,1 ,
360 ,6 ,6 ,10 ,
126 ,7 ,9 ,2 ,
90 ,6 ,3 ,5 ,
24 ,8 ,3 ,1 ,
126 ,6 ,3 ,7 ,
30 ,6 ,5 ,1 ,
54 ,2 ,9 ,3 ,
630 ,7 ,9 ,10 ,
378 ,7 ,9 ,6 ,
90 ,3 ,10 ,3 ,
336 ,6 ,8 ,7 ,
140 ,5 ,4 ,7 ,
80 ,4 ,4 ,5 ,
180 ,9 ,5 ,4 ,
300 ,5 ,10 ,6 ,
168 ,4 ,6 ,7 ,
16 ,8 ,2 ,1 ,
648 ,9 ,8 ,9 ,
81 ,1 ,9 ,9 ,
42 ,7 ,3 ,2 ,
160 ,4 ,5 ,8 ,
36 ,9 ,4 ,1 ,
28 ,7 ,4 ,1 ,
48 ,3 ,2 ,8 ,
420 ,10 ,6 ,7 ,
300 ,6 ,5 ,10 ,
540 ,10 ,6 ,9 ,
60 ,5 ,3 ,4 ,
105 ,7 ,3 ,5 ,
8 ,8 ,1 ,1 ,
54 ,6 ,9 ,1 ,
432 ,8 ,6 ,9 ,
280 ,7 ,5 ,8 ,
90 ,1 ,9 ,10 ,
648 ,9 ,8 ,9 ,
35 ,1 ,5 ,7 ,
20 ,1 ,2 ,10 ,
14 ,7 ,1 ,2 ,
240 ,8 ,5 ,6 ,
500 ,10 ,5 ,10 ,
14 ,7 ,1 ,2 ,
600 ,10 ,10 ,6 ,
168 ,6 ,4 ,7 ,
360 ,5 ,8 ,9 ,
48 ,2 ,3 ,8 ,
8 ,2 ,1 ,4 ,
56 ,7 ,2 ,4 ,
72 ,1 ,9 ,8 ,
20 ,10 ,1 ,2 ,
42 ,6 ,7 ,1 ,
210 ,7 ,5 ,6 ,
32 ,2 ,4 ,4 ,
48 ,8 ,2 ,3 ,
18 ,9 ,1 ,2 ,
336 ,6 ,7 ,8 ,
147 ,3 ,7 ,7 ,
30 ,1 ,5 ,6 ,
54 ,1 ,9 ,6 ,
108 ,6 ,2 ,9 ,
270 ,9 ,3 ,10 ,
10 ,10 ,1 ,1 ,
256 ,4 ,8 ,8 ,
288 ,9 ,4 ,8 ,
64 ,4 ,4 ,4 ,
126 ,2 ,7 ,9 ,
2 ,2 ,1 ,1 ,
280 ,7 ,5 ,8 ,
54 ,2 ,3 ,9 ,
72 ,4 ,9 ,2 ,
36 ,1 ,9 ,4 ,
60 ,10 ,3 ,2 ,
72 ,4 ,6 ,3 ,
567 ,7 ,9 ,9 ,
180 ,10 ,3 ,6 ,
600 ,6 ,10 ,10 ,
80 ,8 ,1 ,10 ,
72 ,6 ,6 ,2 ,
5 ,5 ,1 ,1 ,
90 ,10 ,1 ,9 ,
15 ,5 ,1 ,3 ,
36 ,4 ,1 ,9 ,
196 ,7 ,4 ,7 ,
240 ,5 ,6 ,8 ,
180 ,2 ,10 ,9 ,
200 ,8 ,5 ,5 ,
72 ,8 ,3 ,3 ,
96 ,6 ,8 ,2 ,
42 ,3 ,2 ,7 ,
84 ,2 ,7 ,6 ,
50 ,2 ,5 ,5 ,
512 ,8 ,8 ,8 ,
378 ,9 ,6 ,7 ,
70 ,5 ,7 ,2 ,
252 ,9 ,7 ,4 ,
144 ,8 ,6 ,3 ,
27 ,3 ,3 ,3 ,
70 ,7 ,1 ,10 ,
30 ,10 ,3 ,1 ,
180 ,3 ,10 ,6 ,
42 ,6 ,1 ,7 ,
72 ,9 ,2 ,4 ,
7 ,1 ,1 ,7 ,
48 ,4 ,4 ,3 ,
200 ,10 ,5 ,4 ,
96 ,4 ,8 ,3 ,
392 ,7 ,7 ,8 ,
504 ,9 ,7 ,8 ,
250 ,5 ,5 ,10 ,
112 ,8 ,7 ,2 ,
48 ,2 ,8 ,3 ,
72 ,9 ,2 ,4 ,
60 ,10 ,6 ,1 ,
72 ,6 ,3 ,4 ,
14 ,7 ,2 ,1 ,
210 ,10 ,3 ,7 ,
90 ,6 ,3 ,5 ,
63 ,3 ,7 ,3 ,
15 ,1 ,3 ,5 ,
54 ,1 ,6 ,9 ,
80 ,5 ,4 ,4 ,
810 ,10 ,9 ,9 ,
180 ,6 ,5 ,6 ,
567 ,9 ,9 ,7 ,
12 ,3 ,2 ,2 ,
21 ,7 ,1 ,3 ,
640 ,8 ,8 ,10 ,
30 ,3 ,1 ,10 ,
80 ,5 ,4 ,4 ,
45 ,3 ,3 ,5 ,
210 ,3 ,10 ,7 ,
96 ,8 ,4 ,3 ,
54 ,3 ,9 ,2 ,
450 ,5 ,9 ,10 ,
98 ,2 ,7 ,7 ,
18 ,3 ,3 ,2 ,
280 ,5 ,7 ,8 ,
300 ,10 ,5 ,6 ,
54 ,9 ,6 ,1 ,
45 ,9 ,1 ,5 ,
315 ,9 ,5 ,7 ,
54 ,2 ,3 ,9 ,
63 ,3 ,3 ,7 ,
48 ,8 ,2 ,3 ,
40 ,4 ,10 ,1 ,
72 ,6 ,3 ,4 ,
16 ,2 ,4 ,2 ,
100 ,10 ,5 ,2 ,
48 ,8 ,1 ,6 ,
224 ,7 ,4 ,8 ,
4 ,4 ,1 ,1 ,
42 ,2 ,3 ,7 ,
400 ,10 ,4 ,10 ,
630 ,10 ,7 ,9 ,
48 ,6 ,1 ,8 ,
72 ,2 ,4 ,9 ,
360 ,6 ,6 ,10 ,
96 ,4 ,4 ,6 ,
10 ,1 ,2 ,5 ,
81 ,3 ,9 ,3 ,
30 ,5 ,1 ,6 ,
400 ,8 ,10 ,5 ,
63 ,9 ,1 ,7 ,
144 ,2 ,8 ,9 ,
210 ,7 ,3 ,10 ,
135 ,9 ,3 ,5 ,
729 ,9 ,9 ,9 ,
48 ,2 ,8 ,3 ,
180 ,5 ,4 ,9 ,
240 ,8 ,5 ,6 ,
392 ,7 ,8 ,7 ,
108 ,9 ,4 ,3 ,
225 ,9 ,5 ,5 ,
224 ,4 ,8 ,7 ,
216 ,8 ,9 ,3 ,
162 ,3 ,9 ,6 ,
10 ,5 ,2 ,1 ,
15 ,1 ,3 ,5 ,
63 ,7 ,1 ,9 ,
25 ,5 ,5 ,1 ,
360 ,5 ,8 ,9 ,
360 ,9 ,4 ,10 ,
360 ,10 ,9 ,4 ,
4 ,1 ,1 ,4 ,
30 ,1 ,10 ,3 ,
90 ,5 ,6 ,3 ,
36 ,9 ,2 ,2 ,
315 ,9 ,5 ,7 ,
250 ,5 ,10 ,5 ,
28 ,7 ,2 ,2 ,
54 ,2 ,9 ,3 ,
210 ,3 ,10 ,7 ,
112 ,7 ,8 ,2 ,
48 ,4 ,6 ,2 ,
160 ,8 ,4 ,5 ,
120 ,8 ,5 ,3 ,
54 ,3 ,6 ,3 ,
128 ,2 ,8 ,8 ,
27 ,3 ,3 ,3 ,
36 ,3 ,2 ,6 ,
96 ,4 ,3 ,8 ,
12 ,3 ,2 ,2 ,
32 ,4 ,1 ,8 ,
120 ,8 ,3 ,5 ,
280 ,7 ,8 ,5 ,
135 ,9 ,3 ,5 ,
135 ,9 ,5 ,3 ,
72 ,9 ,8 ,1 ,
168 ,3 ,7 ,8 ,
18 ,1 ,3 ,6 ,
360 ,9 ,10 ,4 ,
45 ,3 ,5 ,3 ,
25 ,5 ,1 ,5 ,
60 ,5 ,6 ,2 ,
4 ,2 ,2 ,1 ,
80 ,4 ,2 ,10 ,
27 ,3 ,1 ,9 ,
72 ,3 ,6 ,4 ,
18 ,9 ,2 ,1 ,
486 ,9 ,9 ,6 ,
80 ,8 ,2 ,5 ,
147 ,3 ,7 ,7 ,
72 ,4 ,6 ,3 ,
112 ,2 ,8 ,7 ,
160 ,4 ,5 ,8 ,
320 ,10 ,4 ,8 ,
630 ,9 ,10 ,7 ,
81 ,9 ,3 ,3 ,
210 ,10 ,3 ,7 ,
54 ,9 ,2 ,3 ,
4 ,4 ,1 ,1 ,
160 ,4 ,5 ,8 ,
576 ,9 ,8 ,8 ,
4 ,4 ,1 ,1 ,
140 ,2 ,10 ,7 ,
80 ,8 ,10 ,1 ,
384 ,6 ,8 ,8 ,
490 ,7 ,10 ,7 ,
20 ,2 ,10 ,1 ,
30 ,3 ,10 ,1 ,
112 ,7 ,2 ,8 ,
56 ,4 ,2 ,7 ,
40 ,5 ,1 ,8 ,
80 ,5 ,4 ,4 ,
189 ,3 ,7 ,9 ,
500 ,10 ,5 ,10 ,
80 ,2 ,5 ,8 ,
35 ,5 ,7 ,1 ,
252 ,7 ,6 ,6 ,
56 ,1 ,7 ,8 ,
42 ,7 ,6 ,1 ,
162 ,3 ,9 ,6 ,
42 ,7 ,2 ,3 ,
810 ,10 ,9 ,9 ,
48 ,2 ,4 ,6 ,
50 ,1 ,5 ,10 ,
6 ,1 ,2 ,3 ,
12 ,1 ,4 ,3 ,
30 ,10 ,3 ,1 ,
192 ,8 ,3 ,8 ,
40 ,5 ,1 ,8 ,
81 ,1 ,9 ,9 ,
84 ,4 ,7 ,3 ,
294 ,7 ,6 ,7 ,
480 ,10 ,8 ,6 ,
288 ,4 ,8 ,9 ,
70 ,2 ,7 ,5 ,
250 ,5 ,10 ,5 ,
100 ,5 ,2 ,10 ,
180 ,3 ,10 ,6 ,
20 ,4 ,5 ,1 ,
24 ,1 ,6 ,4 ,
180 ,10 ,6 ,3 ,
630 ,10 ,7 ,9 ,
144 ,3 ,8 ,6 ,
48 ,3 ,2 ,8 ,
160 ,8 ,5 ,4 ,
36 ,6 ,1 ,6 ,
36 ,2 ,9 ,2 ,
35 ,1 ,5 ,7 ,
24 ,1 ,4 ,6 ,
540 ,6 ,10 ,9 ,
192 ,8 ,3 ,8 ,
70 ,7 ,2 ,5 ,
240 ,3 ,10 ,8 ,
42 ,6 ,1 ,7 ,
24 ,1 ,8 ,3 ,
4 ,2 ,1 ,2 ,
240 ,6 ,4 ,10 ,
192 ,3 ,8 ,8 ,
196 ,7 ,7 ,4 ,
64 ,8 ,8 ,1 ,
150 ,10 ,5 ,3 ,
32 ,8 ,4 ,1 ,
350 ,5 ,10 ,7 ,
60 ,5 ,3 ,4 ,
378 ,7 ,9 ,6 ,
5 ,1 ,1 ,5 ,
168 ,3 ,8 ,7 ,
160 ,5 ,8 ,4 ,
80 ,5 ,2 ,8 ,
40 ,2 ,5 ,4 ,
378 ,7 ,9 ,6 ,
36 ,2 ,2 ,9 ,
90 ,9 ,5 ,2 ,
160 ,4 ,4 ,10 ,
54 ,9 ,6 ,1 ,
30 ,5 ,3 ,2 ,
90 ,5 ,6 ,3 ,
24 ,6 ,1 ,4 ,
100 ,10 ,2 ,5 ,
30 ,1 ,10 ,3 ,
12 ,6 ,1 ,2 ,
63 ,9 ,1 ,7 ,
36 ,2 ,3 ,6 ,
63 ,7 ,9 ,1 ,
600 ,6 ,10 ,10 ,
420 ,7 ,10 ,6 ,
210 ,6 ,5 ,7 ,
90 ,1 ,10 ,9 ,
24 ,3 ,4 ,2 ,
48 ,3 ,8 ,2 ,
30 ,1 ,10 ,3 ,
80 ,10 ,2 ,4 ,
140 ,7 ,10 ,2 ,
36 ,1 ,9 ,4 ,
294 ,7 ,7 ,6 ,
160 ,4 ,5 ,8 ,
80 ,4 ,5 ,4 ,
80 ,4 ,2 ,10 ,
